date,lat,lon,intensity
1966/06/28,35.899,-120.195,3.37
1966/06/28,35.818,-120.295,3.38
1966/06/29,35.855,-120.470,3.90
1966/06/29,35.866,-120.540,3.19
1966/06/29,35.926,-120.373,3.71
1966/06/29,36.172,-120.729,4.80
1966/06/30,35.798,-120.205,3.81
1966/07/01,36.091,-120.570,3.63
1966/07/02,35.995,-120.448,3.63
1966/07/02,35.696,-120.344,3.30
1966/07/03,35.971,-120.602,3.31
1966/07/05,35.999,-120.449,3.15
1966/08/01,35.730,-120.427,3.48
1966/08/03,36.059,-120.412,3.31
1966/08/03,35.981,-120.451,3.79
1966/08/07,36.073,-120.436,3.52
1966/08/07,31.040,-113.777,6.35
1966/08/10,30.328,-114.561,4.30
1966/08/19,36.195,-120.423,3.54
1966/09/07,35.961,-119.983,3.45
1966/10/27,36.506,-121.254,4.37
1966/11/15,36.352,-120.326,3.23
1966/11/15,36.349,-120.307,3.31
1967/01/03,37.462,-116.096,3.19
1967/01/05,37.438,-116.127,3.77
1967/01/09,36.067,-120.044,3.55
1967/01/15,37.352,-118.613,3.74
1967/01/16,37.396,-118.431,3.63
1967/01/16,37.424,-118.505,3.71
1967/01/28,36.480,-120.552,3.67
1967/03/13,35.903,-120.441,3.60
1967/03/28,37.395,-118.514,3.42
1967/04/28,37.446,-118.508,3.81
1967/05/23,37.460,-115.907,3.30
1967/05/30,38.255,-118.744,3.08
1967/06/01,37.362,-116.292,3.03
1967/06/06,35.932,-120.533,3.37
1967/06/07,37.238,-116.290,3.01
1967/06/07,37.240,-116.293,3.01
1967/06/13,35.532,-120.774,3.21
1967/07/06,35.912,-120.394,3.04
1967/07/22,36.347,-121.233,3.89
1967/07/23,36.419,-120.516,3.85
1967/08/08,37.303,-116.156,3.29
1967/08/09,37.258,-116.259,3.48
1967/08/12,35.775,-120.328,4.09
1967/09/02,37.599,-118.052,3.46
1967/09/18,30.653,-114.288,4.40
1967/10/21,35.860,-120.332,3.34
1967/11/11,37.621,-118.498,3.81
1967/11/11,36.456,-120.832,3.45
1967/11/14,35.870,-120.479,3.25
1967/12/05,38.018,-118.174,3.90
1967/12/29,37.447,-118.270,3.40
1967/12/31,35.834,-120.498,4.20
1968/02/06,37.983,-118.180,5.00
1968/02/06,38.086,-118.338,3.69
1968/02/06,38.016,-118.118,4.28
1968/02/06,38.050,-118.100,3.02
1968/02/06,38.038,-118.061,3.42
1968/02/06,37.847,-117.971,3.09
1968/02/06,38.044,-118.215,3.28
1968/03/24,38.208,-118.011,3.40
1968/03/25,36.324,-120.533,3.83
1968/03/28,35.943,-120.120,3.32
1968/04/13,38.031,-118.622,3.00
1968/04/26,37.490,-115.986,4.66
1968/04/26,37.731,-115.994,3.59
1968/04/27,37.281,-116.329,3.63
1968/04/28,37.342,-116.298,3.27
1968/04/28,35.782,-120.879,3.31
1968/04/28,37.251,-116.303,3.44
1968/04/28,37.301,-116.300,3.40
1968/04/29,36.945,-116.278,3.17
1968/04/30,37.271,-116.062,3.85
1968/05/01,37.212,-116.352,3.77
1968/05/01,37.190,-116.439,3.43
1968/05/03,37.325,-116.165,3.61
1968/05/03,37.167,-116.353,3.15
1968/05/04,37.337,-116.296,3.17
1968/05/15,37.529,-116.025,3.74
1968/06/02,37.405,-116.091,3.23
1968/06/03,37.687,-116.371,3.43
1968/06/13,36.394,-120.322,3.11
1968/06/28,36.979,-115.543,3.51
1968/06/30,37.336,-116.307,3.41
1968/11/06,36.003,-120.511,3.25
1968/11/10,35.774,-121.311,3.54
1968/12/11,36.015,-120.479,3.40
1968/12/16,36.010,-120.783,3.24
1968/12/22,37.330,-116.435,3.63
1968/12/31,37.675,-116.126,3.65
1968/12/31,37.753,-116.018,3.68
1969/01/06,37.277,-116.448,4.06
1969/01/08,37.819,-116.150,3.90
1969/01/08,37.212,-116.424,3.74
1969/01/08,37.437,-115.761,3.91
1969/01/08,37.394,-116.368,3.89
1969/01/09,37.219,-116.473,3.74
1969/01/09,37.167,-116.284,3.69
1969/01/09,37.111,-116.444,3.62
1969/01/09,37.738,-115.915,3.97
1969/01/09,37.830,-116.228,3.92
1969/01/09,37.316,-116.349,3.91
1969/01/09,37.347,-116.313,3.49
1969/01/09,36.396,-121.085,4.10
1969/01/09,37.255,-116.354,3.89
1969/01/10,36.995,-116.644,3.56
1969/01/10,37.172,-116.428,3.92
1969/01/10,37.222,-116.407,3.67
1969/01/10,37.228,-116.442,3.72
1969/01/10,37.242,-116.028,3.76
1969/01/10,37.300,-116.263,3.89
1969/01/10,37.210,-116.403,3.89
1969/01/11,37.377,-116.249,3.41
1969/01/13,37.251,-116.215,3.80
1969/01/29,37.183,-116.440,3.09
1969/02/02,37.795,-115.694,3.95
1969/05/12,37.770,-117.779,3.08
1969/06/13,37.337,-117.849,3.64
1969/07/16,35.949,-120.301,3.54
1969/07/26,38.044,-114.412,4.06
1969/08/20,36.511,-120.563,3.14
1969/08/25,37.630,-118.671,3.67
1969/08/25,37.514,-118.221,3.74
1969/09/16,37.818,-115.991,3.99
1969/09/16,37.577,-116.146,3.93
1969/09/16,37.791,-116.049,4.04
1969/09/16,37.437,-116.285,4.32
1969/09/16,37.482,-116.130,4.27
1969/09/16,36.011,-120.090,3.23
1969/09/25,35.928,-120.738,3.09
1969/10/02,36.158,-120.005,3.33
1969/10/03,37.752,-118.817,4.63
1969/10/08,37.253,-115.639,3.37
1969/10/27,37.567,-118.618,3.37
1969/10/28,37.271,-117.974,3.72
1969/11/15,36.789,-121.698,4.26
1969/11/25,37.340,-118.261,3.43
1969/12/08,37.470,-116.993,3.73
1969/12/10,35.923,-120.473,3.68
1969/12/14,36.001,-120.469,3.43
1969/12/17,37.302,-118.130,3.01
1969/12/23,35.935,-120.227,3.04
1969/12/23,35.872,-120.217,3.12
1970/01/01,37.433,-118.743,3.69
1970/01/06,36.528,-121.092,3.92
1970/01/06,36.245,-121.427,3.05
1970/01/14,37.545,-118.408,3.00
1970/01/25,37.613,-118.618,3.33
1970/02/01,36.450,-120.995,3.18
1970/02/09,35.961,-120.170,3.27
1970/02/12,36.861,-115.899,3.90
1970/02/27,36.601,-121.207,3.17
1970/03/19,36.950,-114.908,4.03
1970/03/23,37.959,-115.418,4.17
1970/03/27,37.762,-116.088,3.85
1970/04/12,37.543,-116.224,3.35
1970/04/18,36.487,-120.041,3.19
1970/04/21,36.015,-120.138,3.05
1970/05/08,36.488,-120.449,3.71
1970/05/20,36.507,-120.391,3.72
1970/05/27,35.946,-120.915,3.70
1970/06/25,30.493,-116.555,4.16
1970/07/14,36.489,-120.467,3.31
1970/07/19,37.420,-116.393,3.33
1970/07/30,37.683,-118.812,3.09
1970/07/30,37.381,-116.424,3.50
1970/08/10,37.140,-115.749,3.71
1970/08/13,36.133,-121.688,3.49
1970/09/10,36.534,-120.158,3.21
1970/10/08,36.772,-121.522,3.39
1970/11/03,37.000,-114.000,3.77
1970/11/03,35.902,-120.309,3.10
1970/11/09,36.762,-121.606,3.44
1970/11/20,31.742,-116.017,3.68
1970/12/01,35.907,-121.069,3.31
1970/12/29,31.017,-115.586,3.44
1971/01/02,35.838,-120.282,3.26
1971/01/26,35.531,-121.379,3.21
1971/01/31,36.328,-120.937,3.90
1971/02/01,37.380,-119.997,3.70
1971/02/20,38.029,-118.453,3.73
1971/02/26,38.031,-118.334,3.29
1971/03/01,37.867,-118.371,3.57
1971/03/01,37.646,-118.088,3.76
1971/03/18,35.938,-120.501,3.42
1971/04/05,36.388,-120.986,3.56
1971/04/19,36.247,-120.786,3.23
1971/04/29,36.466,-120.539,3.53
1971/06/19,36.975,-121.633,3.57
1971/06/20,36.124,-120.811,3.85
1971/07/06,37.767,-116.586,4.02
1971/07/10,38.000,-115.049,4.57
1971/07/21,36.244,-120.848,3.05
1971/07/24,38.151,-118.415,3.34
1971/08/01,36.773,-119.966,3.18
1971/08/01,36.758,-119.932,3.23
1971/08/01,36.736,-119.971,3.10
1971/08/01,36.742,-119.947,3.22
1971/08/02,36.755,-119.948,3.59
1971/09/18,38.104,-118.241,3.30
1971/10/02,36.228,-120.282,3.34
1971/10/06,36.230,-120.659,3.68
1971/10/21,36.013,-121.058,3.88
1971/11/18,36.218,-120.887,3.51
1971/12/07,38.411,-118.332,3.68
1972/01/16,37.710,-118.768,3.45
1972/01/22,37.579,-118.344,4.31
1972/01/24,36.856,-114.782,3.61
1972/02/17,37.201,-117.550,3.26
1972/02/17,37.520,-118.415,4.00
1972/02/24,36.281,-121.713,4.92
1972/03/01,35.916,-121.381,3.65
1972/03/09,37.521,-118.377,3.04
1972/03/13,37.292,-118.886,3.09
1972/03/31,36.925,-120.101,4.09
1972/05/01,36.394,-121.223,3.44
1972/05/13,37.457,-118.094,3.21
1972/06/10,30.259,-116.895,3.94
1972/06/18,37.699,-118.578,3.21
1972/06/18,37.630,-118.897,3.13
1972/06/18,37.623,-118.944,3.13
1972/07/01,38.433,-116.334,3.31
1972/08/30,36.859,-120.018,3.41
1972/09/04,36.553,-121.379,4.81
1972/09/06,37.223,-117.505,3.99
1972/09/18,37.529,-117.993,3.21
1972/09/23,36.849,-115.457,3.24
1973/01/15,36.556,-121.615,4.19
1973/01/15,36.531,-121.448,3.86
1973/01/20,37.000,-121.500,3.51
1973/01/23,35.838,-120.329,3.53
1973/02/09,36.635,-115.492,3.97
1973/02/15,37.009,-115.237,3.65
1973/02/15,36.905,-115.413,3.47
1973/02/17,37.581,-118.338,3.91
1973/02/18,36.944,-115.254,4.02
1973/02/19,36.918,-115.519,3.32
1973/02/19,37.025,-115.740,4.06
1973/02/19,36.861,-115.603,3.06
1973/02/19,36.919,-115.257,3.63
1973/02/19,36.900,-115.616,3.31
1973/02/19,36.855,-115.544,3.19
1973/02/19,36.983,-115.179,3.97
1973/03/13,36.978,-115.243,3.76
1973/03/14,36.241,-121.251,3.29
1973/04/27,36.481,-119.971,3.11
1973/06/05,37.510,-118.196,3.04
1973/06/10,37.401,-115.852,3.68
1973/06/11,37.447,-115.772,3.30
1973/06/12,37.665,-115.953,3.45
1973/06/12,37.377,-116.115,4.16
1973/07/04,37.453,-118.350,3.70
1973/07/09,36.512,-121.890,3.60
1973/07/20,36.020,-120.464,3.12
1973/08/22,35.959,-120.109,3.05
1973/09/11,37.532,-118.901,3.53
1973/09/18,37.143,-118.987,3.89
1973/10/03,36.914,-119.662,3.10
1973/10/07,37.796,-118.665,3.21
1973/10/07,37.685,-118.852,3.91
1973/10/08,35.871,-121.346,3.33
1973/10/12,37.576,-118.119,3.12
1973/10/17,35.942,-120.568,3.22
1973/10/17,37.690,-118.887,3.21
1973/10/17,37.782,-118.681,3.67
1973/12/14,37.889,-118.693,3.64
1973/12/26,35.673,-114.677,3.40
1974/01/12,36.325,-120.344,3.21
1974/01/23,36.333,-120.333,3.47
1974/03/18,36.261,-120.552,3.25
1974/04/15,38.249,-118.480,3.07
1974/05/29,37.072,-115.455,3.71
1974/05/29,37.094,-115.777,3.82
1974/06/04,34.597,-112.901,3.21
1974/06/12,36.208,-120.877,3.34
1974/06/30,30.619,-114.451,3.26
1974/08/09,30.000,-115.000,4.30
1974/09/29,39.840,-120.994,3.98
1974/10/04,34.589,-112.919,3.36
1974/10/04,36.264,-120.317,3.67
1974/10/04,34.589,-112.919,3.23
1974/11/11,36.320,-120.712,3.49
1974/11/12,36.368,-120.291,3.35
1974/11/14,37.882,-118.106,3.56
1974/11/14,36.633,-121.370,3.30
1974/11/16,30.588,-113.814,4.16
1974/11/18,37.774,-118.158,3.23
1974/11/22,30.250,-114.800,5.55
1974/11/28,36.615,-121.885,3.43
1974/12/05,35.995,-120.716,3.11
1974/12/07,37.180,-117.875,3.53
1974/12/17,30.747,-115.217,3.20
1974/12/27,36.926,-115.999,3.25
1974/12/28,30.733,-116.473,3.90
1974/12/29,30.693,-115.959,3.59
1974/12/29,30.884,-116.125,3.95
1974/12/31,30.654,-116.269,3.95
1975/01/06,36.028,-120.574,4.68
1975/01/24,37.808,-118.793,3.20
1975/01/30,37.571,-118.707,3.25
1975/01/30,36.013,-120.051,3.50
1975/02/12,35.974,-119.958,3.80
1975/02/25,37.177,-117.838,3.74
1975/03/26,36.372,-115.711,3.53
1975/05/01,35.917,-120.520,3.43
1975/06/08,35.789,-120.305,3.54
1975/06/11,36.023,-120.779,3.51
1975/06/28,36.096,-120.823,3.81
1975/07/18,36.068,-119.963,3.04
1975/08/17,37.629,-118.829,4.18
1975/10/04,37.455,-118.968,3.24
1975/10/07,37.864,-118.562,4.04
1975/10/30,37.382,-116.297,3.15
1975/11/29,37.593,-118.334,3.17
1975/12/10,37.527,-118.414,3.69
1976/01/14,36.113,-120.196,3.24
1976/01/14,36.000,-120.264,3.63
1976/01/15,36.038,-120.107,3.54
1976/01/20,37.486,-116.109,3.38
1976/02/06,37.330,-116.189,3.98
1976/02/11,37.370,-116.097,3.45
1976/02/17,37.334,-116.181,3.93
1976/02/23,37.370,-116.267,3.13
1976/03/08,37.536,-116.231,3.23
1976/03/20,36.371,-120.860,3.26
1976/03/21,37.275,-116.182,3.08
1976/04/05,37.291,-120.007,3.13
1976/04/16,36.326,-120.739,3.46
1976/04/23,37.461,-118.144,3.50
1976/05/16,31.000,-116.000,3.14
1976/05/16,30.500,-117.000,4.03
1976/05/23,36.284,-120.527,3.38
1976/07/07,37.509,-118.169,3.62
1976/07/30,33.492,-113.245,3.02
1976/08/05,39.191,-119.109,4.38
1976/09/13,30.248,-118.116,4.28
1976/09/15,39.097,-115.586,4.20
1976/10/06,37.115,-116.034,3.77
1976/10/20,37.589,-118.163,3.00
1976/10/20,37.583,-118.000,3.23
1976/10/21,37.692,-118.391,3.03
1976/11/10,33.871,-113.702,3.78
1976/11/15,36.296,-120.407,3.70
1976/11/28,37.627,-118.768,3.11
1976/12/18,36.117,-120.696,3.72
1977/01/04,36.522,-122.055,3.34
1977/01/06,36.911,-115.513,3.82
1977/01/06,37.000,-122.000,3.60
1977/01/06,37.095,-121.434,3.42
1977/01/24,35.962,-120.400,3.76
1977/01/28,36.070,-120.808,3.16
1977/03/16,36.084,-120.346,3.07
1977/03/17,35.212,-112.925,3.11
1977/04/08,37.454,-115.901,3.39
1977/04/29,34.877,-113.067,3.06
1977/05/15,37.267,-120.056,3.43
1977/05/21,37.924,-118.618,3.59
1977/05/25,32.253,-112.643,3.20
1977/06/04,37.396,-115.333,3.79
1977/06/05,36.950,-115.623,3.70
1977/06/10,37.697,-119.343,3.01
1977/06/14,34.859,-113.010,3.05
1977/07/07,36.188,-120.735,3.04
1977/07/07,36.315,-120.838,3.21
1977/07/08,35.931,-120.686,3.21
1977/07/09,36.990,-120.308,3.71
1977/07/13,34.682,-112.934,3.09
1977/07/14,36.662,-121.550,3.76
1977/07/19,36.076,-114.463,3.34
1977/07/20,36.610,-114.635,3.45
1977/07/21,37.893,-114.525,4.07
1977/07/24,36.235,-120.780,3.35
1977/07/26,35.850,-120.366,3.66
1977/08/06,30.269,-113.603,3.97
1977/08/08,37.537,-117.758,3.80
1977/08/09,36.276,-120.829,3.41
1977/08/17,35.958,-120.484,3.58
1977/09/05,36.077,-120.776,3.27
1977/09/10,37.269,-118.995,3.10
1977/10/10,38.200,-118.307,4.11
1977/10/13,37.339,-121.439,3.90
1977/10/13,32.277,-112.522,3.14
1977/10/18,36.534,-121.323,3.64
1977/10/28,36.476,-121.561,3.30
1977/11/03,35.949,-121.346,3.16
1977/11/03,36.508,-121.140,3.35
1977/11/04,36.690,-121.510,3.20
1977/11/04,36.632,-121.644,4.11
1977/11/18,35.739,-121.366,3.81
1977/11/29,36.032,-120.634,4.02
1977/11/29,36.073,-120.683,3.47
1977/12/15,36.533,-121.302,4.03
1977/12/16,35.940,-120.488,3.46
1977/12/23,35.366,-113.978,3.00
1977/12/28,35.879,-120.476,3.89
1977/12/28,35.840,-120.483,3.14
1977/12/29,36.773,-119.961,3.43
1977/12/29,36.750,-119.985,3.43
1978/01/10,36.413,-121.138,3.23
1978/01/15,37.618,-118.652,3.03
1978/01/15,37.546,-118.606,3.70
1978/01/15,36.571,-121.386,3.00
1978/01/18,37.482,-117.609,3.42
1978/02/05,36.100,-120.121,3.13
1978/02/06,33.048,-113.946,3.00
1978/03/05,39.792,-117.627,4.32
1978/03/08,31.071,-115.322,3.28
1978/03/15,38.826,-118.025,3.10
1978/03/18,31.011,-115.466,3.07
1978/04/05,32.136,-112.624,3.01
1978/04/12,37.379,-116.056,3.02
1978/05/06,37.557,-118.389,3.37
1978/05/08,36.702,-119.985,3.55
1978/05/31,30.536,-116.222,3.69
1978/06/21,35.926,-120.035,3.03
1978/07/12,38.159,-118.341,3.35
1978/07/23,36.127,-120.763,3.45
1978/09/15,36.647,-121.577,3.10
1978/09/17,36.774,-121.718,3.56
1978/09/17,37.153,-122.570,4.15
1978/09/17,36.789,-121.673,3.78
1978/09/20,37.583,-118.175,3.45
1978/10/04,37.587,-118.546,5.73
1978/10/04,37.444,-118.643,3.12
1978/10/04,37.592,-118.570,4.34
1978/10/04,37.441,-118.689,3.40
1978/10/04,37.549,-118.605,4.26
1978/10/04,37.569,-118.552,3.79
1978/10/04,37.591,-118.604,5.15
1978/10/04,37.571,-118.548,3.77
1978/10/04,37.548,-118.578,4.20
1978/10/04,37.606,-118.600,3.43
1978/10/04,37.490,-118.740,3.29
1978/10/04,37.657,-118.491,4.06
1978/10/04,37.489,-118.600,3.43
1978/10/04,37.465,-118.632,3.19
1978/10/04,37.504,-118.646,3.56
1978/10/04,37.542,-118.554,3.21
1978/10/04,37.566,-118.566,4.22
1978/10/04,37.561,-118.579,3.59
1978/10/04,37.567,-118.624,3.17
1978/10/04,37.612,-118.490,3.31
1978/10/04,37.654,-118.497,3.36
1978/10/04,37.607,-118.523,3.24
1978/10/05,37.591,-118.516,4.41
1978/10/05,37.513,-118.622,3.43
1978/10/05,37.581,-118.498,3.41
1978/10/05,37.581,-118.534,4.36
1978/10/05,37.532,-118.585,3.14
1978/10/05,37.564,-118.590,3.52
1978/10/06,37.600,-118.492,3.62
1978/10/07,37.579,-118.530,3.17
1978/10/07,37.553,-118.546,3.06
1978/10/08,37.614,-118.552,3.40
1978/10/08,37.653,-118.081,3.02
1978/10/10,37.605,-118.478,3.25
1978/10/20,38.272,-118.318,3.29
1978/10/21,31.341,-113.874,3.03
1978/10/24,38.493,-118.472,3.31
1978/10/24,38.370,-118.108,3.14
1978/10/26,37.513,-118.569,3.84
1978/10/30,36.675,-122.066,3.63
1978/11/03,37.581,-118.420,3.47
1978/11/04,36.369,-120.621,3.14
1978/11/06,37.623,-117.968,3.74
1978/11/12,36.509,-121.397,3.12
1978/11/12,36.603,-121.294,3.12
1978/11/14,38.483,-119.481,3.04
1978/11/17,31.972,-112.615,3.26
1978/11/21,38.500,-118.250,3.05
1978/11/25,37.590,-118.552,3.46
1978/11/25,37.609,-118.477,3.56
1978/11/28,30.734,-116.021,3.31
1978/11/29,37.399,-116.189,3.49
1978/11/29,36.215,-121.064,3.07
1978/12/08,36.504,-121.057,3.40
1978/12/10,36.102,-114.407,3.41
1978/12/14,36.218,-120.980,3.35
1978/12/18,37.273,-116.410,3.23
1978/12/18,36.235,-120.831,3.14
1978/12/27,36.162,-120.787,3.06
1978/12/29,37.252,-118.201,3.15
1978/12/31,38.249,-117.504,3.06
1979/01/03,36.789,-121.823,3.40
1979/01/06,39.143,-117.508,4.28
1979/01/07,36.215,-120.493,3.93
1979/01/12,36.318,-121.198,3.18
1979/01/19,36.489,-120.859,3.00
1979/01/19,37.690,-118.401,4.30
1979/01/22,34.000,-113.000,3.15
1979/01/24,37.577,-118.458,4.25
1979/02/02,37.658,-121.185,3.49
1979/02/05,37.734,-118.550,3.74
1979/02/05,37.708,-118.032,3.78
1979/02/05,37.585,-118.639,3.26
1979/02/07,37.623,-118.579,3.82
1979/02/12,36.947,-122.783,3.91
1979/02/12,36.835,-121.596,3.13
1979/02/13,37.684,-118.542,3.19
1979/02/13,36.510,-121.290,3.71
1979/02/22,39.669,-120.106,4.93
1979/02/27,36.073,-120.004,3.13
1979/03/05,36.266,-120.822,3.38
1979/03/12,37.617,-118.433,3.58
1979/03/15,34.805,-113.302,3.00
1979/03/23,37.624,-118.614,3.17
1979/03/26,37.594,-118.593,3.51
1979/03/26,37.682,-118.612,3.13
1979/03/26,37.984,-118.768,3.95
1979/04/07,32.202,-112.346,3.21
1979/04/20,36.520,-120.757,3.45
1979/04/22,36.750,-121.782,3.58
1979/05/11,36.137,-120.662,3.07
1979/05/14,36.307,-120.825,3.09
1979/05/25,36.450,-121.134,3.53
1979/05/27,36.143,-120.842,3.43
1979/05/27,36.700,-121.489,3.54
1979/05/27,37.719,-118.781,3.74
1979/05/27,36.730,-121.498,3.56
1979/05/29,37.598,-118.141,3.10
1979/06/06,38.951,-118.017,3.58
1979/06/08,39.070,-118.327,4.08
1979/06/16,37.658,-118.825,4.25
1979/06/16,37.748,-118.800,3.93
1979/06/17,37.431,-120.114,3.41
1979/06/24,31.805,-112.523,3.21
1979/06/26,37.716,-118.438,3.42
1979/06/26,37.462,-118.522,3.16
1979/06/29,38.277,-118.115,3.17
1979/06/30,37.389,-120.031,3.08
1979/07/09,37.648,-118.753,3.00
1979/07/09,36.347,-121.220,3.39
1979/07/14,36.082,-120.094,3.29
1979/07/20,37.552,-117.982,3.05
1979/07/26,39.736,-118.906,3.74
1979/07/27,37.822,-118.529,3.24
1979/07/27,37.724,-118.661,3.25
1979/07/27,37.805,-118.561,3.28
1979/07/28,37.624,-118.677,3.00
1979/07/29,30.437,-114.171,3.77
1979/08/02,36.251,-121.783,3.59
1979/08/03,37.738,-118.608,3.33
1979/08/03,37.791,-118.665,3.72
1979/08/06,36.692,-121.121,3.34
1979/08/06,37.833,-121.510,4.31
1979/08/08,37.000,-121.500,3.57
1979/08/09,36.844,-121.654,3.97
1979/08/09,36.925,-121.847,3.60
1979/08/10,36.963,-121.635,3.77
1979/08/10,37.000,-121.000,3.19
1979/08/11,38.187,-118.027,3.25
1979/08/12,37.402,-114.492,3.90
1979/08/12,37.500,-114.500,3.63
1979/08/13,37.981,-114.814,3.40
1979/08/13,38.163,-114.311,4.14
1979/08/14,37.271,-114.883,3.79
1979/08/14,36.989,-121.833,3.78
1979/08/15,36.436,-121.062,3.17
1979/08/16,37.237,-115.177,3.49
1979/08/22,36.702,-121.553,3.19
1979/08/25,37.738,-118.575,3.13
1979/09/07,37.617,-118.853,4.17
1979/09/10,37.110,-121.578,3.57
1979/09/24,37.617,-118.882,4.31
1979/09/24,37.758,-118.674,3.08
1979/09/24,37.582,-118.879,3.88
1979/09/24,37.744,-118.800,3.52
1979/09/26,37.229,-116.364,3.80
1979/09/26,37.562,-118.864,3.43
1979/10/01,38.037,-118.300,3.53
1979/10/01,37.706,-118.616,3.16
1979/10/03,37.785,-118.362,3.52
1979/10/03,37.815,-118.470,3.51
1979/10/05,37.684,-118.763,3.13
1979/10/07,38.694,-119.311,5.42
1979/10/07,38.515,-119.356,3.87
1979/10/07,38.583,-119.281,4.59
1979/10/07,38.195,-120.129,3.14
1979/10/07,38.407,-119.385,4.09
1979/10/07,38.500,-119.500,3.30
1979/10/07,38.500,-119.500,3.84
1979/10/07,38.530,-119.427,3.48
1979/10/08,38.554,-119.474,3.55
1979/10/08,38.685,-118.709,3.97
1979/10/08,38.629,-118.942,3.07
1979/10/08,38.500,-119.500,3.12
1979/10/08,38.500,-119.500,3.29
1979/10/08,38.554,-119.442,4.43
1979/10/08,38.500,-119.000,3.13
1979/10/08,38.452,-119.219,3.05
1979/10/08,38.593,-119.378,3.90
1979/10/08,38.545,-118.996,3.14
1979/10/08,38.581,-119.532,3.88
1979/10/08,38.575,-118.790,3.07
1979/10/09,38.576,-119.511,4.34
1979/10/10,38.598,-119.077,3.35
1979/10/10,38.707,-120.084,3.02
1979/10/13,37.254,-121.997,3.64
1979/10/15,38.421,-117.616,3.00
1979/10/20,36.583,-121.682,3.62
1979/10/20,37.174,-121.731,3.46
1979/10/20,38.586,-119.382,3.31
1979/10/28,37.798,-117.927,3.24
1979/11/05,37.772,-118.635,3.15
1979/11/07,37.688,-118.768,3.61
1979/11/09,37.578,-118.826,3.33
1979/11/09,37.647,-118.793,3.91
1979/11/09,37.771,-118.638,3.08
1979/11/09,37.615,-118.802,3.96
1979/11/09,37.770,-118.726,4.38
1979/11/09,37.800,-118.725,3.18
1979/11/09,37.622,-118.760,3.17
1979/11/09,37.744,-118.524,3.20
1979/11/09,37.776,-118.681,3.30
1979/11/09,37.511,-118.841,3.50
1979/11/10,37.681,-118.789,4.14
1979/11/12,37.830,-118.487,3.36
1979/11/13,37.708,-118.705,3.33
1979/11/14,37.797,-118.540,3.32
1979/11/14,31.348,-112.589,3.49
1979/11/15,37.648,-118.674,3.56
1979/11/16,37.682,-118.703,3.59
1979/11/16,37.714,-118.595,3.31
1979/11/17,37.668,-118.581,3.28
1979/11/17,37.736,-118.653,3.33
1979/11/19,37.787,-118.618,3.34
1979/11/19,37.706,-118.691,3.30
1979/11/20,37.646,-118.771,4.03
1979/11/21,37.746,-118.653,3.22
1979/11/21,37.736,-118.659,3.14
1979/11/22,37.808,-118.602,3.24
1979/11/24,37.618,-118.599,3.12
1979/11/25,37.611,-118.754,3.38
1979/11/26,37.678,-118.576,3.13
1979/11/29,37.747,-118.637,3.12
1979/12/02,36.734,-121.475,3.01
1979/12/06,37.569,-118.687,4.32
1979/12/08,37.762,-118.658,3.37
1979/12/08,37.781,-118.579,3.27
1979/12/08,37.697,-118.797,4.27
1979/12/09,37.734,-118.546,3.54
1979/12/09,37.721,-118.770,3.52
1979/12/10,37.823,-118.417,3.10
1979/12/11,37.750,-118.404,3.30
1979/12/13,38.613,-119.106,3.01
1979/12/14,37.691,-118.776,3.41
1979/12/16,37.763,-118.556,3.67
1979/12/16,37.722,-118.645,3.34
1979/12/20,37.751,-117.743,3.00
1979/12/22,37.837,-118.025,3.13
1979/12/22,36.236,-121.681,3.55
1979/12/25,37.323,-117.040,3.87
1979/12/26,37.635,-118.640,4.03
1979/12/28,37.777,-118.629,3.18
1979/12/28,37.788,-118.641,3.94
1979/12/28,37.792,-117.895,3.29
1979/12/29,38.861,-117.855,3.50
1979/12/31,38.483,-118.098,4.72
1979/12/31,38.453,-117.709,3.21
1980/01/01,36.522,-121.143,3.10
1980/01/06,38.754,-117.705,3.46
1980/01/07,37.735,-118.757,3.46
1980/01/10,37.476,-118.010,3.12
1980/01/14,37.608,-118.800,4.17
1980/01/15,37.755,-118.645,3.52
1980/01/15,37.731,-118.365,3.39
1980/01/17,36.997,-121.913,3.00
1980/01/18,37.850,-118.697,3.00
1980/01/22,37.894,-118.520,3.25
1980/01/24,37.290,-122.195,5.88
1980/01/25,38.000,-122.000,4.47
1980/01/25,38.000,-122.000,4.51
1980/01/27,38.000,-122.000,5.28
1980/01/27,38.000,-121.000,3.33
1980/01/27,38.000,-122.000,3.91
1980/01/30,37.647,-118.798,3.59
1980/01/30,38.373,-118.260,3.03
1980/01/31,37.617,-118.940,3.61
1980/02/04,37.601,-118.979,3.01
1980/02/06,37.764,-117.821,3.20
1980/02/06,37.739,-117.790,3.19
1980/02/13,31.127,-113.790,3.98
1980/02/14,37.635,-118.796,3.30
1980/02/16,37.650,-118.609,3.71
1980/02/17,37.807,-118.068,3.12
1980/02/22,37.580,-118.282,3.85
1980/02/22,31.000,-113.000,3.45
1980/02/23,37.589,-118.564,3.25
1980/03/01,36.990,-121.545,3.11
1980/03/02,31.065,-115.096,3.25
1980/03/06,36.648,-121.573,3.58
1980/03/06,36.650,-121.570,3.82
1980/03/06,36.523,-121.548,3.06
1980/03/15,37.711,-118.737,3.33
1980/03/15,37.648,-119.173,3.75
1980/03/18,31.000,-112.714,4.39
1980/03/18,31.000,-113.000,3.91
